,unique_id,x_index,y_index,time_bin,crime_count,neighbourhood_crime_count,hotspot
536854,8987,112,51,2015-01-29,1.0,32.0,0
536910,4811,65,55,2015-01-29,0.0,172.0,0
536933,6349,80,49,2015-02-12,1.0,32.0,0
536942,10223,127,37,2015-02-12,3.0,52.0,0
536964,11735,147,33,2015-02-12,1.0,16.0,0
536968,8808,110,37,2015-02-12,0.0,36.0,0
537031,8974,112,38,2015-02-12,1.0,41.0,0
537058,4386,61,92,2015-02-12,0.0,23.0,0
537082,8250,103,24,2015-02-12,1.0,26.0,0
537087,5701,73,76,2015-02-12,1.0,38.0,0
537095,4013,58,55,2015-02-12,1.0,40.0,0
537096,4571,63,45,2015-02-12,1.0,23.0,0
537106,5987,76,71,2015-02-12,0.0,29.0,0
537143,5694,73,69,2015-02-12,1.0,23.0,0
537199,5695,73,70,2015-02-12,2.0,22.0,0
537214,8728,109,35,2015-02-12,0.0,34.0,0
537217,4617,63,91,2015-02-12,0.0,26.0,0
537238,10227,127,41,2015-02-12,2.0,49.0,0
537250,11266,140,41,2015-02-12,6.0,37.0,1
537255,4273,60,92,2015-02-12,1.0,19.0,0
537276,4017,58,59,2015-02-12,0.0,30.0,0
537312,4574,63,48,2015-02-12,1.0,71.0,0
537329,6182,78,71,2015-02-12,0.0,21.0,0
537349,4843,65,87,2015-02-12,2.0,25.0,0
537371,4696,64,55,2015-02-12,2.0,174.0,0
537465,5696,73,71,2015-02-12,0.0,28.0,0
537512,4461,62,51,2015-02-12,0.0,107.0,0
537529,5697,73,72,2015-02-12,1.0,29.0,0
537549,7991,99,73,2015-02-12,2.0,20.0,0
537568,10908,135,71,2015-02-12,0.0,6.0,0
537588,8258,103,32,2015-02-12,5.0,46.0,1
537708,8811,110,40,2015-02-12,2.0,32.0,0
537720,6172,78,61,2015-02-12,3.0,29.0,0
537727,7990,99,72,2015-02-12,0.0,19.0,0
537738,4572,63,46,2015-02-12,1.0,39.0,0
537881,8987,112,51,2015-02-12,1.0,37.0,0
537892,5719,73,94,2015-02-12,1.0,4.0,0
537919,4693,64,52,2015-02-12,5.0,168.0,1
537922,2568,45,93,2015-02-12,1.0,34.0,0
537968,4814,65,58,2015-02-12,0.0,130.0,0
537971,4692,64,51,2015-02-12,2.0,148.0,0
537994,8973,112,37,2015-02-12,0.0,42.0,0
538055,10006,124,74,2015-02-12,0.0,15.0,0
538089,9317,116,49,2015-02-12,1.0,30.0,0
538095,10219,127,33,2015-02-12,0.0,36.0,0
538121,4695,64,54,2015-02-12,1.0,177.0,0
538133,8554,107,17,2015-02-12,0.0,15.0,0
538209,11107,138,37,2015-02-12,0.0,47.0,0
538211,10718,133,41,2015-02-12,1.0,55.0,0
538244,10902,135,65,2015-02-12,0.0,4.0,0
538248,4694,64,53,2015-02-12,2.0,173.0,0
538298,5993,76,77,2015-02-12,1.0,32.0,0
538324,4573,63,47,2015-02-12,0.0,55.0,0
538347,9461,118,34,2015-02-12,0.0,23.0,0
538349,4691,64,50,2015-02-12,1.0,135.0,0
538355,2911,48,91,2015-02-12,0.0,24.0,0
538370,4463,62,53,2015-02-12,1.0,133.0,0
538399,10508,130,72,2015-02-12,0.0,11.0,0
538443,4815,65,59,2015-02-12,1.0,114.0,0
538466,4833,65,77,2015-02-12,5.0,29.0,1
538470,10054,125,37,2015-02-12,0.0,47.0,0
538472,8768,109,75,2015-02-12,1.0,16.0,0
538477,11517,143,50,2015-02-12,0.0,28.0,0
538542,1292,33,98,2015-02-12,1.0,11.0,0
538547,4929,66,57,2015-02-12,0.0,151.0,0
538565,9061,113,41,2015-02-12,1.0,33.0,0
538605,8399,105,19,2015-02-12,0.0,17.0,0
538630,5045,67,58,2015-02-12,2.0,133.0,0
538676,7422,92,61,2015-02-12,1.0,17.0,0
538693,10055,125,38,2015-02-12,0.0,45.0,0
538706,10649,132,52,2015-02-12,0.0,26.0,0
538717,5046,67,59,2015-02-12,0.0,120.0,0
538729,11516,143,49,2015-02-12,2.0,27.0,0
538788,8764,109,71,2015-02-12,1.0,20.0,0
538812,4928,66,56,2015-02-12,2.0,166.0,0
538832,1290,33,96,2015-02-12,1.0,9.0,0
538844,8565,107,28,2015-02-12,0.0,37.0,0
538846,4835,65,79,2015-02-12,1.0,31.0,0
538867,8763,109,70,2015-02-12,1.0,22.0,0
538913,7915,98,74,2015-02-12,1.0,24.0,0
538969,7084,88,52,2015-02-12,0.0,20.0,0
538985,8765,109,72,2015-02-12,2.0,20.0,0
539003,9420,117,75,2015-02-12,0.0,20.0,0
539029,10828,134,71,2015-02-12,0.0,6.0,0
539057,5039,67,52,2015-02-12,4.0,157.0,0
539064,2338,43,98,2015-02-12,1.0,23.0,0
539122,8575,107,38,2015-02-12,2.0,39.0,0
539132,5040,67,53,2015-02-12,3.0,162.0,0
539178,5588,72,63,2015-02-12,1.0,42.0,0
539194,6989,87,47,2015-02-12,1.0,21.0,0
539255,10638,132,41,2015-02-12,0.0,61.0,0
539279,5038,67,51,2015-02-12,3.0,141.0,0
539283,3486,53,92,2015-02-12,0.0,28.0,0
539295,10069,125,52,2015-02-12,1.0,33.0,0
539306,10634,132,37,2015-02-12,1.0,65.0,0
539334,9211,115,26,2015-02-12,2.0,22.0,0
539337,10635,132,38,2015-02-12,2.0,65.0,0
539339,11508,143,41,2015-02-12,1.0,33.0,0
539343,10068,125,51,2015-02-12,0.0,34.0,0
539348,5590,72,65,2015-02-12,0.0,36.0,0
539365,5584,72,59,2015-02-12,5.0,114.0,1
539369,5043,67,56,2015-02-12,6.0,166.0,1
539383,11781,148,34,2015-02-12,4.0,17.0,0
539384,11514,143,47,2015-02-12,1.0,30.0,0
539446,11515,143,48,2015-02-12,0.0,28.0,0
539455,5044,67,57,2015-02-12,15.0,150.0,1
539498,9212,115,27,2015-02-12,0.0,22.0,0
539504,5041,67,54,2015-02-12,3.0,170.0,0
539524,7897,98,56,2015-02-12,2.0,18.0,0
539538,8381,104,78,2015-02-12,0.0,16.0,0
539580,5042,67,55,2015-02-12,9.0,170.0,1
539586,11513,143,46,2015-02-12,0.0,43.0,0
539605,4831,65,75,2015-02-12,2.0,28.0,0
539609,2687,46,97,2015-02-12,2.0,32.0,0
539650,10554,131,37,2015-02-12,1.0,67.0,0
539686,10555,131,38,2015-02-12,3.0,65.0,0
539695,5679,73,54,2015-02-12,0.0,92.0,0
539705,4699,64,58,2015-02-12,3.0,134.0,0
539713,2801,47,97,2015-02-12,0.0,30.0,0
539714,10669,132,72,2015-02-12,2.0,10.0,0
539720,4923,66,51,2015-02-12,4.0,146.0,0
539753,8303,103,77,2015-02-12,0.0,19.0,0
539757,5273,69,57,2015-02-12,0.0,154.0,0
539781,8304,103,78,2015-02-12,0.0,18.0,0
539789,6340,80,40,2015-02-12,1.0,20.0,0
539801,7079,88,47,2015-02-12,1.0,24.0,0
539813,5676,73,51,2015-02-12,1.0,85.0,0
539815,8754,109,61,2015-02-12,3.0,25.0,0
539821,11119,138,49,2015-02-12,1.0,40.0,0
539838,5675,73,50,2015-02-12,1.0,85.0,0
539853,10143,126,41,2015-02-12,1.0,45.0,0
539854,7520,93,77,2015-02-12,2.0,21.0,0
539860,8881,111,28,2015-02-12,1.0,34.0,0
539900,1370,34,97,2015-02-12,0.0,10.0,0
539908,5677,73,52,2015-02-12,1.0,89.0,0
539946,10156,126,54,2015-02-12,2.0,32.0,0
539954,11186,139,41,2015-02-12,1.0,47.0,0
539968,4921,66,49,2015-02-12,1.0,103.0,0
539979,5269,69,53,2015-02-12,2.0,160.0,0
539988,8749,109,56,2015-02-12,1.0,36.0,0
539991,6048,77,34,2015-02-12,2.0,5.0,0
539992,11822,149,34,2015-02-12,0.0,14.0,0
540006,10155,126,53,2015-02-12,0.0,33.0,0
540033,8557,107,20,2015-02-12,1.0,18.0,0
540054,8970,112,34,2015-02-12,0.0,33.0,0
540061,10157,126,55,2015-02-12,1.0,34.0,0
540074,8806,110,35,2015-02-12,1.0,33.0,0
540080,4460,62,50,2015-02-12,3.0,94.0,0
540096,4922,66,50,2015-02-12,1.0,136.0,0
540100,4459,62,49,2015-02-12,0.0,71.0,0
540111,5271,69,55,2015-02-12,6.0,167.0,1
540114,10152,126,50,2015-02-12,2.0,32.0,0
540134,6819,85,60,2015-02-12,0.0,5.0,0
540136,1371,34,98,2015-02-12,0.0,12.0,0
540150,5684,73,59,2015-02-12,0.0,83.0,0
540181,6049,77,35,2015-02-12,0.0,9.0,0
540185,5270,69,54,2015-02-12,6.0,166.0,1
540195,10154,126,52,2015-02-12,2.0,31.0,0
540235,5686,73,61,2015-02-12,0.0,47.0,0
540251,6073,77,59,2015-02-12,1.0,41.0,0
540254,9652,120,59,2015-02-12,0.0,26.0,0
540259,4926,66,54,2015-02-12,4.0,171.0,0
540282,6074,77,60,2015-02-12,5.0,38.0,1
540307,10877,135,40,2015-02-12,3.0,55.0,0
540315,1522,36,95,2015-02-12,0.0,12.0,0
540319,9653,120,60,2015-02-12,0.0,24.0,0
540336,8331,104,28,2015-02-12,0.0,36.0,0
540416,8762,109,69,2015-02-12,2.0,20.0,0
540448,4927,66,55,2015-02-12,3.0,170.0,0
540477,8406,105,26,2015-02-12,0.0,28.0,0
540488,8761,109,68,2015-02-12,0.0,21.0,0
540503,6076,77,62,2015-02-12,1.0,37.0,0
540517,8956,112,20,2015-02-12,0.0,20.0,0
540523,8799,110,28,2015-02-12,0.0,34.0,0
540543,10139,126,37,2015-02-12,1.0,50.0,0
540555,10562,131,45,2015-02-12,0.0,54.0,0
540562,2369,44,8,2015-02-12,0.0,5.0,0
540598,8968,112,32,2015-02-12,0.0,34.0,0
540622,2795,47,91,2015-02-12,2.0,22.0,0
540636,11120,138,50,2015-02-12,1.0,41.0,0
540645,8412,105,32,2015-02-12,0.0,44.0,0
540647,4924,66,52,2015-02-12,3.0,163.0,0
540655,10140,126,38,2015-02-12,0.0,48.0,0
540722,9834,122,74,2015-02-12,3.0,16.0,0
540750,4456,62,46,2015-02-12,0.0,31.0,0
540765,7339,91,60,2015-02-12,1.0,16.0,0
540776,11122,138,52,2015-02-12,0.0,38.0,0
540785,6066,77,52,2015-02-12,1.0,44.0,0
540786,9623,120,30,2015-02-12,0.0,20.0,0
540788,10137,126,35,2015-02-12,0.0,40.0,0
540792,9071,113,51,2015-02-12,5.0,36.0,1
540797,4925,66,53,2015-02-12,2.0,168.0,0
540837,8657,108,42,2015-02-12,0.0,24.0,0
540842,9967,124,35,2015-02-12,1.0,32.0,0
540847,7623,95,19,2015-02-12,1.0,11.0,0
540869,5809,74,87,2015-02-12,1.0,13.0,0
540881,6615,83,38,2015-02-12,2.0,22.0,0
540893,4578,63,52,2015-02-12,1.0,154.0,0
540919,4585,63,59,2015-02-12,0.0,107.0,0
540928,7165,89,50,2015-02-12,0.0,22.0,0
540935,5812,74,90,2015-02-12,0.0,8.0,0
540966,9259,115,75,2015-02-12,0.0,16.0,0
540981,10296,128,25,2015-02-12,0.0,12.0,0
541028,8186,102,37,2015-02-12,7.0,33.0,1
541043,10798,134,41,2015-02-12,7.0,47.0,1
541070,4238,60,57,2015-02-12,0.0,63.0,0
541093,4802,65,46,2015-02-12,1.0,40.0,0
541094,4808,65,52,2015-02-12,4.0,165.0,0
541098,7163,89,48,2015-02-12,0.0,26.0,0
541104,11034,137,41,2015-02-12,1.0,52.0,0
541114,3187,51,21,2015-02-12,0.0,10.0,0
541132,4349,61,55,2015-02-12,3.0,94.0,0
541164,4807,65,51,2015-02-12,3.0,148.0,0
541198,10310,128,39,2015-02-12,0.0,52.0,0
541227,5152,68,50,2015-02-12,1.0,133.0,0
541306,8488,106,30,2015-02-12,1.0,37.0,0
541350,10749,133,72,2015-02-12,2.0,9.0,0
541393,11042,137,49,2015-02-12,1.0,39.0,0
541414,4126,59,57,2015-02-12,3.0,51.0,0
541423,11440,142,51,2015-02-12,2.0,33.0,0
541446,9236,115,51,2015-02-12,0.0,34.0,0
541475,8651,108,36,2015-02-12,4.0,37.0,0
541477,4809,65,53,2015-02-12,1.0,170.0,0
541479,8479,106,21,2015-02-12,0.0,20.0,0
541486,4979,66,107,2015-02-12,1.0,12.0,0
541523,8648,108,33,2015-02-12,0.0,44.0,0
541552,5955,76,39,2015-02-12,0.0,8.0,0
541565,11044,137,51,2015-02-12,0.0,38.0,0
541643,11043,137,50,2015-02-12,4.0,40.0,0
541652,8712,109,19,2015-02-12,0.0,16.0,0
541677,4237,60,56,2015-02-12,3.0,70.0,0
541685,4128,59,59,2015-02-12,0.0,40.0,0
541716,5802,74,80,2015-02-12,0.0,31.0,0
541789,8653,108,38,2015-02-12,1.0,32.0,0
541795,4127,59,58,2015-02-12,0.0,45.0,0
541808,11439,142,50,2015-02-12,0.0,33.0,0
541813,8978,112,42,2015-02-12,1.0,31.0,0
541819,4577,63,51,2015-02-12,3.0,134.0,0
541823,4236,60,55,2015-02-12,0.0,75.0,0
541844,9381,117,32,2015-02-12,0.0,26.0,0
541876,8842,110,71,2015-02-12,0.0,18.0,0
541948,7177,89,62,2015-02-12,1.0,15.0,0
541979,6609,83,32,2015-02-12,0.0,10.0,0
541995,9402,117,53,2015-02-12,2.0,44.0,0
542020,5399,70,77,2015-02-12,0.0,49.0,0
542026,4348,61,54,2015-02-12,0.0,94.0,0
542029,1448,35,101,2015-02-12,0.0,12.0,0
542069,2096,41,94,2015-02-12,1.0,19.0,0
542077,2453,44,94,2015-02-12,1.0,29.0,0
542092,9920,123,74,2015-02-12,0.0,19.0,0
542096,9378,117,29,2015-02-12,0.0,24.0,0
542097,5160,68,58,2015-02-12,1.0,130.0,0
542141,9747,121,71,2015-02-12,1.0,18.0,0
542143,2452,44,93,2015-02-12,0.0,29.0,0
542157,9485,118,58,2015-02-12,1.0,30.0,0
542168,11348,141,41,2015-02-12,2.0,33.0,0
542170,5175,68,73,2015-02-12,1.0,36.0,0
542196,7176,89,61,2015-02-12,0.0,15.0,0
542247,5400,70,78,2015-02-12,1.0,50.0,0
542272,10342,128,71,2015-02-12,1.0,11.0,0
542293,1752,38,100,2015-02-12,0.0,15.0,0
542318,10987,136,72,2015-02-12,1.0,7.0,0
542321,5872,75,54,2015-02-12,3.0,51.0,0
542335,4803,65,47,2015-02-12,0.0,57.0,0
542352,6610,83,33,2015-02-12,0.0,15.0,0
542373,5865,75,47,2015-02-12,3.0,30.0,0
542402,11430,142,41,2015-02-12,3.0,34.0,0
542404,4149,59,80,2015-02-12,0.0,9.0,0
542420,1753,38,101,2015-02-12,0.0,14.0,0
542457,4959,66,87,2015-02-12,1.0,24.0,0
542502,5155,68,53,2015-02-12,3.0,161.0,0
542524,8494,106,36,2015-02-12,0.0,46.0,0
542587,9093,113,73,2015-02-12,3.0,20.0,0
542603,4732,64,91,2015-02-12,1.0,24.0,0
542609,9326,116,58,2015-02-12,2.0,27.0,0
542611,9404,117,55,2015-02-12,0.0,43.0,0
542621,5153,68,51,2015-02-12,1.0,141.0,0
542629,10312,128,41,2015-02-12,3.0,48.0,0
542642,5394,70,72,2015-02-12,0.0,37.0,0
542666,10311,128,40,2015-02-12,7.0,53.0,1
542709,10397,129,42,2015-02-12,0.0,57.0,0
542730,9323,116,55,2015-02-12,1.0,38.0,0
542743,9257,115,73,2015-02-12,0.0,16.0,0
542779,9243,115,58,2015-02-12,0.0,24.0,0
542783,4580,63,54,2015-02-12,1.0,163.0,0
542788,8106,101,33,2015-02-12,1.0,41.0,0
542795,5158,68,56,2015-02-12,1.0,164.0,0
542796,5892,75,74,2015-02-12,1.0,33.0,0
542802,10323,128,52,2015-02-12,0.0,29.0,0
542833,3147,50,96,2015-02-12,1.0,31.0,0
542863,8668,108,53,2015-02-12,1.0,27.0,0
542865,5159,68,57,2015-02-12,3.0,148.0,0
542901,8666,108,51,2015-02-12,1.0,26.0,0
542902,2457,44,98,2015-02-12,1.0,24.0,0
542928,5156,68,54,2015-02-12,11.0,166.0,1
542937,10392,129,37,2015-02-12,1.0,63.0,0
542977,8151,101,78,2015-02-12,0.0,21.0,0
542983,10322,128,51,2015-02-12,2.0,30.0,0
542997,5157,68,55,2015-02-12,6.0,166.0,1
543017,10390,129,35,2015-02-12,0.0,45.0,0
543033,5778,74,56,2015-02-12,0.0,77.0,0
543043,9983,124,51,2015-02-12,1.0,33.0,0
543049,8721,109,28,2015-02-12,0.0,32.0,0
543064,4687,64,46,2015-02-12,0.0,39.0,0
543070,8643,108,28,2015-02-12,3.0,41.0,0
543120,9502,118,75,2015-02-12,2.0,20.0,0
543128,1637,37,103,2015-02-12,1.0,10.0,0
543137,5969,76,53,2015-02-12,5.0,44.0,1
543143,3261,51,95,2015-02-12,2.0,31.0,0
543177,8642,108,27,2015-02-12,0.0,40.0,0
543178,5967,76,51,2015-02-12,3.0,44.0,0
543192,5968,76,52,2015-02-12,2.0,47.0,0
543193,4811,65,55,2015-02-12,3.0,170.0,0
543196,5776,74,54,2015-02-12,1.0,64.0,0
543218,8645,108,30,2015-02-12,1.0,42.0,0
543229,11357,141,50,2015-02-12,7.0,33.0,1
543245,5783,74,61,2015-02-12,3.0,43.0,0
543287,5485,71,61,2015-02-12,4.0,61.0,0
543302,11586,144,48,2015-02-12,0.0,22.0,0
543322,9906,123,60,2015-02-12,0.0,21.0,0
543344,9408,117,59,2015-02-12,4.0,24.0,0
543359,5486,71,62,2015-02-12,0.0,53.0,0
543369,8458,105,78,2015-02-12,0.0,13.0,0
543377,8644,108,29,2015-02-12,0.0,42.0,0
543383,10953,136,38,2015-02-12,1.0,53.0,0
543401,5977,76,61,2015-02-12,0.0,45.0,0
543418,4812,65,56,2015-02-12,0.0,163.0,0
543458,10473,130,37,2015-02-12,0.0,67.0,0
543510,4468,62,58,2015-02-12,0.0,101.0,0
543527,10228,127,42,2015-02-12,1.0,45.0,0
543551,10723,133,46,2015-02-12,0.0,48.0,0
543557,11197,139,52,2015-02-12,0.0,36.0,0
543608,4688,64,47,2015-02-12,0.0,56.0,0
543616,8227,102,78,2015-02-12,0.0,19.0,0
543628,5491,71,67,2015-02-12,1.0,21.0,0
543633,10727,133,50,2015-02-12,0.0,32.0,0
543645,5774,74,52,2015-02-12,2.0,62.0,0
543649,4575,63,49,2015-02-12,0.0,92.0,0
543659,8226,102,77,2015-02-12,1.0,21.0,0
543667,5773,74,51,2015-02-12,2.0,59.0,0
543674,3262,51,96,2015-02-12,0.0,29.0,0
543678,10470,130,34,2015-02-12,0.0,35.0,0
543703,5975,76,59,2015-02-12,1.0,50.0,0
543706,8894,111,41,2015-02-12,0.0,34.0,0
543709,11693,146,41,2015-02-12,0.0,23.0,0
543772,11587,144,49,2015-02-12,2.0,22.0,0
543783,4350,61,56,2015-02-12,2.0,88.0,0
543789,11686,146,34,2015-02-12,0.0,17.0,0
543823,4576,63,50,2015-02-12,2.0,121.0,0
543846,5484,71,60,2015-02-12,2.0,86.0,0
543857,4982,66,110,2015-02-12,1.0,11.0,0
543875,4810,65,54,2015-02-12,2.0,173.0,0
543881,11441,142,52,2015-02-12,4.0,31.0,0
543900,4691,64,50,2015-02-26,0.0,125.0,0
543910,8668,108,53,2015-02-26,1.0,31.0,0
543917,11043,137,50,2015-02-26,2.0,41.0,0
543931,4833,65,77,2015-02-26,1.0,19.0,0
543942,11517,143,50,2015-02-26,1.0,36.0,0
543948,9243,115,58,2015-02-26,0.0,29.0,0
543950,8768,109,75,2015-02-26,0.0,12.0,0
544000,8106,101,33,2015-02-26,0.0,31.0,0
544001,1292,33,98,2015-02-26,1.0,31.0,0
544010,5158,68,56,2015-02-26,2.0,152.0,0
544019,4929,66,57,2015-02-26,1.0,136.0,0
544031,8151,101,78,2015-02-26,0.0,17.0,0
544062,5892,75,74,2015-02-26,0.0,27.0,0
544087,2911,48,91,2015-02-26,0.0,22.0,0
544105,10323,128,52,2015-02-26,0.0,28.0,0
544127,5159,68,57,2015-02-26,1.0,134.0,0
544136,5160,68,58,2015-02-26,0.0,121.0,0
544147,9378,117,29,2015-02-26,0.0,28.0,0
544167,11686,146,34,2015-02-26,2.0,16.0,0
544183,11516,143,49,2015-02-26,3.0,39.0,0
544200,5045,67,58,2015-02-26,1.0,125.0,0
544211,8894,111,41,2015-02-26,0.0,37.0,0
544215,11693,146,41,2015-02-26,1.0,24.0,0
544222,5975,76,59,2015-02-26,2.0,47.0,0
544247,2096,41,94,2015-02-26,1.0,23.0,0
544275,10219,127,33,2015-02-26,0.0,32.0,0
544333,5701,73,76,2015-02-26,0.0,30.0,0
544346,5046,67,59,2015-02-26,0.0,107.0,0
544384,3147,50,96,2015-02-26,0.0,22.0,0
544434,10908,135,71,2015-02-26,2.0,8.0,0
544456,8764,109,71,2015-02-26,1.0,17.0,0
544489,5773,74,51,2015-02-26,4.0,60.0,0
544519,4928,66,56,2015-02-26,4.0,147.0,0
544543,8226,102,77,2015-02-26,0.0,17.0,0
544574,8763,109,70,2015-02-26,0.0,18.0,0
544623,5774,74,52,2015-02-26,0.0,62.0,0
544658,9236,115,51,2015-02-26,3.0,22.0,0
544660,9093,113,73,2015-02-26,0.0,18.0,0
544661,3262,51,96,2015-02-26,1.0,24.0,0
544662,8258,103,32,2015-02-26,1.0,37.0,0
544687,4835,65,79,2015-02-26,0.0,21.0,0
544699,5155,68,53,2015-02-26,2.0,157.0,0
544716,7915,98,74,2015-02-26,1.0,20.0,0
544717,10390,129,35,2015-02-26,0.0,35.0,0
544727,8227,102,78,2015-02-26,1.0,17.0,0
544768,5157,68,55,2015-02-26,9.0,153.0,1
544771,11735,147,33,2015-02-26,2.0,16.0,0
544811,10322,128,51,2015-02-26,1.0,30.0,0
544839,10470,130,34,2015-02-26,0.0,32.0,0
544864,8765,109,72,2015-02-26,2.0,19.0,0
544899,5156,68,54,2015-02-26,7.0,157.0,1
544904,1290,33,96,2015-02-26,1.0,28.0,0
544913,10392,129,37,2015-02-26,0.0,51.0,0
544933,4688,64,47,2015-02-26,1.0,50.0,0
544934,5993,76,77,2015-02-26,2.0,25.0,0
544941,8666,108,51,2015-02-26,3.0,22.0,0
545002,11515,143,48,2015-02-26,1.0,38.0,0
545010,5039,67,52,2015-02-26,2.0,152.0,0
545081,8728,109,35,2015-02-26,1.0,38.0,0
545133,8575,107,38,2015-02-26,0.0,36.0,0
545155,11044,137,51,2015-02-26,0.0,39.0,0
545179,5040,67,53,2015-02-26,6.0,154.0,1
545192,9212,115,27,2015-02-26,1.0,25.0,0
545235,6989,87,47,2015-02-26,0.0,20.0,0
545314,10227,127,41,2015-02-26,4.0,46.0,0
545324,10228,127,42,2015-02-26,0.0,46.0,0
545326,5872,75,54,2015-02-26,0.0,58.0,0
545363,10987,136,72,2015-02-26,0.0,7.0,0
545366,4695,64,54,2015-02-26,6.0,161.0,1
545386,4273,60,92,2015-02-26,0.0,17.0,0
545388,10638,132,41,2015-02-26,4.0,52.0,0
545412,5955,76,39,2015-02-26,1.0,9.0,0
545416,10342,128,71,2015-02-26,0.0,12.0,0
545443,5038,67,51,2015-02-26,2.0,142.0,0
545456,10069,125,52,2015-02-26,1.0,30.0,0
545494,4468,62,58,2015-02-26,0.0,113.0,0
545497,10634,132,37,2015-02-26,0.0,46.0,0
545555,9211,115,26,2015-02-26,1.0,20.0,0
545561,11107,138,37,2015-02-26,1.0,24.0,0
545566,10635,132,38,2015-02-26,2.0,48.0,0
545577,10068,125,51,2015-02-26,0.0,31.0,0
545606,11781,148,34,2015-02-26,5.0,16.0,1
545611,11514,143,47,2015-02-26,0.0,40.0,0
545637,9485,118,58,2015-02-26,2.0,26.0,0
545657,5043,67,56,2015-02-26,10.0,150.0,1
545684,8250,103,24,2015-02-26,1.0,28.0,0
545736,7176,89,61,2015-02-26,0.0,14.0,0
545753,10473,130,37,2015-02-26,2.0,52.0,0
545761,5044,67,57,2015-02-26,7.0,136.0,1
545775,5175,68,73,2015-02-26,0.0,27.0,0
545781,11348,141,41,2015-02-26,3.0,30.0,0
545861,9747,121,71,2015-02-26,0.0,17.0,0
545903,5041,67,54,2015-02-26,3.0,155.0,0
545906,4386,61,92,2015-02-26,1.0,18.0,0
545909,8648,108,33,2015-02-26,0.0,40.0,0
545913,7897,98,56,2015-02-26,1.0,11.0,0
545933,2687,46,97,2015-02-26,0.0,29.0,0
545962,6349,80,49,2015-02-26,2.0,32.0,0
546000,5865,75,47,2015-02-26,0.0,47.0,0
546045,4013,58,55,2015-02-26,3.0,48.0,0
546050,4831,65,75,2015-02-26,1.0,20.0,0
546065,7177,89,62,2015-02-26,0.0,15.0,0
546071,5987,76,71,2015-02-26,0.0,27.0,0
546106,10223,127,37,2015-02-26,2.0,51.0,0
546115,5977,76,61,2015-02-26,0.0,48.0,0
546136,11513,143,46,2015-02-26,0.0,44.0,0
546147,5042,67,55,2015-02-26,5.0,151.0,1
546195,5695,73,70,2015-02-26,3.0,29.0,0
546199,5273,69,57,2015-02-26,1.0,135.0,0
546210,6340,80,40,2015-02-26,1.0,13.0,0
546242,8304,103,78,2015-02-26,0.0,16.0,0
546246,2801,47,97,2015-02-26,0.0,28.0,0
546265,4699,64,58,2015-02-26,3.0,132.0,0
546273,10953,136,38,2015-02-26,0.0,34.0,0
546276,4238,60,57,2015-02-26,4.0,79.0,0
546296,7990,99,72,2015-02-26,0.0,19.0,0
546300,8644,108,29,2015-02-26,1.0,39.0,0
546303,10554,131,37,2015-02-26,0.0,47.0,0
546308,7163,89,48,2015-02-26,0.0,21.0,0
546326,6819,85,60,2015-02-26,0.0,14.0,0
546365,5684,73,59,2015-02-26,1.0,75.0,0
546410,10296,128,25,2015-02-26,4.0,14.0,0
546429,8186,102,37,2015-02-26,1.0,25.0,0
546458,8303,103,77,2015-02-26,0.0,16.0,0
546476,7623,95,19,2015-02-26,3.0,21.0,0
546482,11119,138,49,2015-02-26,2.0,46.0,0
546494,8754,109,61,2015-02-26,0.0,21.0,0
546516,8657,108,42,2015-02-26,2.0,29.0,0
546528,5677,73,52,2015-02-26,2.0,85.0,0
546537,10143,126,41,2015-02-26,0.0,37.0,0
546538,9259,115,75,2015-02-26,0.0,13.0,0
546556,8881,111,28,2015-02-26,1.0,33.0,0
546566,7520,93,77,2015-02-26,1.0,19.0,0
546574,5676,73,51,2015-02-26,6.0,83.0,1
546615,5679,73,54,2015-02-26,0.0,89.0,0
546641,4923,66,51,2015-02-26,4.0,139.0,0
546657,10508,130,72,2015-02-26,0.0,11.0,0
546667,10555,131,38,2015-02-26,1.0,49.0,0
546697,7991,99,73,2015-02-26,2.0,20.0,0
546726,5809,74,87,2015-02-26,0.0,9.0,0
546766,9381,117,32,2015-02-26,0.0,29.0,0
546773,10157,126,55,2015-02-26,2.0,26.0,0
546821,4460,62,50,2015-02-26,3.0,97.0,0
546830,10902,135,65,2015-02-26,0.0,3.0,0
546837,10156,126,54,2015-02-26,1.0,27.0,0
546845,8653,108,38,2015-02-26,2.0,34.0,0
546847,4617,63,91,2015-02-26,2.0,18.0,0
546859,4694,64,53,2015-02-26,2.0,160.0,0
546872,5269,69,53,2015-02-26,0.0,157.0,0
546897,4921,66,49,2015-02-26,0.0,98.0,0
546950,11587,144,49,2015-02-26,0.0,30.0,0
546969,4236,60,55,2015-02-26,3.0,83.0,0
546996,9461,118,34,2015-02-26,2.0,23.0,0
547012,4017,58,59,2015-02-26,0.0,47.0,0
547048,8651,108,36,2015-02-26,2.0,39.0,0
547050,5783,74,61,2015-02-26,1.0,46.0,0
547106,5686,73,61,2015-02-26,0.0,50.0,0
547123,4459,62,49,2015-02-26,0.0,77.0,0
547125,4922,66,50,2015-02-26,0.0,123.0,0
547128,11586,144,48,2015-02-26,0.0,29.0,0
547167,10152,126,50,2015-02-26,3.0,31.0,0
547168,5271,69,55,2015-02-26,5.0,155.0,1
547202,8749,109,56,2015-02-26,1.0,32.0,0
547210,5802,74,80,2015-02-26,2.0,23.0,0
