,unique_id,x_index,y_index,time_bin,crime_count,neighbor_1_1,neighbor_2_1,neighbor_3_1,neighbor_1_2,neighbor_3_2,neighbor_1_3,neighbor_2_3,neighbor_3_3,hotspot
550239,10727,133,50,2015-02-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
550260,10749,133,72,2015-02-26,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
550289,10798,134,41,2015-02-26,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
550317,10828,134,71,2015-02-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
550340,10877,135,40,2015-02-26,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
550360,10902,135,65,2015-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
550366,10908,135,71,2015-02-26,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
550379,10953,136,38,2015-02-26,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
550410,10987,136,72,2015-02-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
550426,11034,137,41,2015-02-26,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
550434,11042,137,49,2015-02-26,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0
550435,11043,137,50,2015-02-26,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
550436,11044,137,51,2015-02-26,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0
550461,11107,138,37,2015-02-26,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
550473,11119,138,49,2015-02-26,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0
550474,11120,138,50,2015-02-26,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0
550476,11122,138,52,2015-02-26,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0
550510,11186,139,41,2015-02-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
550521,11197,139,52,2015-02-26,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0
550551,11266,140,41,2015-02-26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0
550591,11348,141,41,2015-02-26,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0
550600,11357,141,50,2015-02-26,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0
550639,11430,142,41,2015-02-26,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0
550648,11439,142,50,2015-02-26,1.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0
550649,11440,142,51,2015-02-26,3.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0
550650,11441,142,52,2015-02-26,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
550676,11508,143,41,2015-02-26,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0
550681,11513,143,46,2015-02-26,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
550682,11514,143,47,2015-02-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
550683,11515,143,48,2015-02-26,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
550684,11516,143,49,2015-02-26,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
550685,11517,143,50,2015-02-26,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0
550726,11586,144,48,2015-02-26,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
550727,11587,144,49,2015-02-26,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
550776,11686,146,34,2015-02-26,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0
550783,11693,146,41,2015-02-26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
550799,11735,147,33,2015-02-26,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0
550822,11781,148,34,2015-02-26,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
550840,11822,149,34,2015-02-26,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
551045,1290,33,96,2015-03-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
551047,1292,33,98,2015-03-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
551067,1370,34,97,2015-03-12,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
551068,1371,34,98,2015-03-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
551093,1448,35,101,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
551108,1522,36,95,2015-03-12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0
551156,1637,37,103,2015-03-12,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
551193,1752,38,100,2015-03-12,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0
551194,1753,38,101,2015-03-12,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
551317,2096,41,94,2015-03-12,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
551411,2338,43,98,2015-03-12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
551420,2369,44,8,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
551460,2452,44,93,2015-03-12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
551461,2453,44,94,2015-03-12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
551465,2457,44,98,2015-03-12,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0
551509,2568,45,93,2015-03-12,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
551567,2687,46,97,2015-03-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
551607,2795,47,91,2015-03-12,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0
551613,2801,47,97,2015-03-12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
551660,2911,48,91,2015-03-12,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
551774,3147,50,96,2015-03-12,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
551792,3187,51,21,2015-03-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
551835,3261,51,95,2015-03-12,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0
551836,3262,51,96,2015-03-12,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0
551961,3486,53,92,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
552253,4013,58,55,2015-03-12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0
552257,4017,58,59,2015-03-12,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0
552321,4126,59,57,2015-03-12,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0
552322,4127,59,58,2015-03-12,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0
552323,4128,59,59,2015-03-12,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0
552333,4149,59,80,2015-03-12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
552382,4236,60,55,2015-03-12,1.0,0.0,2.0,0.0,0.0,1.0,4.0,6.0,4.0,0
552383,4237,60,56,2015-03-12,1.0,2.0,0.0,1.0,1.0,0.0,6.0,4.0,0.0,0
552384,4238,60,57,2015-03-12,0.0,0.0,1.0,3.0,1.0,3.0,4.0,0.0,2.0,0
552409,4273,60,92,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
552451,4348,61,54,2015-03-12,4.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0
552452,4349,61,55,2015-03-12,6.0,0.0,1.0,1.0,4.0,4.0,0.0,2.0,0.0,1
552453,4350,61,56,2015-03-12,4.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0
552481,4386,61,92,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
552519,4456,62,46,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0
552522,4459,62,49,2015-03-12,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0
552523,4460,62,50,2015-03-12,2.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0
552524,4461,62,51,2015-03-12,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,0
552526,4463,62,53,2015-03-12,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0
552531,4468,62,58,2015-03-12,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0
552586,4571,63,45,2015-03-12,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
552587,4572,63,46,2015-03-12,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0
552588,4573,63,47,2015-03-12,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
552589,4574,63,48,2015-03-12,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0
552590,4575,63,49,2015-03-12,0.0,0.0,3.0,2.0,0.0,6.0,0.0,1.0,10.0,0
552591,4576,63,50,2015-03-12,6.0,3.0,2.0,0.0,0.0,1.0,1.0,10.0,2.0,1
552592,4577,63,51,2015-03-12,1.0,2.0,0.0,0.0,6.0,1.0,10.0,2.0,4.0,0
552593,4578,63,52,2015-03-12,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,0
552595,4580,63,54,2015-03-12,2.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,0
552600,4585,63,59,2015-03-12,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
552626,4617,63,91,2015-03-12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
552661,4687,64,46,2015-03-12,1.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,0
552662,4688,64,47,2015-03-12,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0
552665,4691,64,50,2015-03-12,10.0,0.0,6.0,1.0,1.0,2.0,1.0,1.0,3.0,1
552666,4692,64,51,2015-03-12,2.0,6.0,1.0,1.0,10.0,4.0,1.0,3.0,3.0,0
552667,4693,64,52,2015-03-12,4.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,7.0,0
552668,4694,64,53,2015-03-12,3.0,1.0,0.0,2.0,4.0,2.0,3.0,7.0,0.0,0
552669,4695,64,54,2015-03-12,2.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,1.0,0
552670,4696,64,55,2015-03-12,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0
552673,4699,64,58,2015-03-12,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0
552701,4732,64,91,2015-03-12,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
552743,4802,65,46,2015-03-12,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0
552744,4803,65,47,2015-03-12,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
552748,4807,65,51,2015-03-12,3.0,10.0,2.0,4.0,1.0,3.0,1.0,3.0,4.0,0
552749,4808,65,52,2015-03-12,3.0,2.0,4.0,3.0,3.0,7.0,3.0,4.0,1.0,0
552750,4809,65,53,2015-03-12,7.0,4.0,3.0,2.0,3.0,0.0,4.0,1.0,5.0,1
552751,4810,65,54,2015-03-12,0.0,3.0,2.0,1.0,7.0,1.0,1.0,5.0,2.0,0
552752,4811,65,55,2015-03-12,1.0,2.0,1.0,1.0,0.0,2.0,5.0,2.0,4.0,0
552753,4812,65,56,2015-03-12,2.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,0
552755,4814,65,58,2015-03-12,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
552756,4815,65,59,2015-03-12,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
552767,4831,65,75,2015-03-12,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
552769,4833,65,77,2015-03-12,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
552771,4835,65,79,2015-03-12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
552779,4843,65,87,2015-03-12,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0
552830,4921,66,49,2015-03-12,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
552831,4922,66,50,2015-03-12,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0
552832,4923,66,51,2015-03-12,3.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,5.0,0
552833,4924,66,52,2015-03-12,4.0,3.0,3.0,7.0,3.0,1.0,0.0,5.0,2.0,0
552834,4925,66,53,2015-03-12,1.0,3.0,7.0,0.0,4.0,5.0,5.0,2.0,7.0,0
552835,4926,66,54,2015-03-12,5.0,7.0,0.0,1.0,1.0,2.0,2.0,7.0,7.0,1
552836,4927,66,55,2015-03-12,2.0,0.0,1.0,2.0,5.0,4.0,7.0,7.0,4.0,0
552837,4928,66,56,2015-03-12,4.0,1.0,2.0,1.0,2.0,2.0,7.0,4.0,10.0,0
552838,4929,66,57,2015-03-12,2.0,2.0,1.0,2.0,4.0,0.0,4.0,10.0,1.0,0
552864,4959,66,87,2015-03-12,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0
552876,4979,66,107,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
552878,4982,66,110,2015-03-12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
552911,5038,67,51,2015-03-12,0.0,1.0,3.0,4.0,0.0,5.0,1.0,0.0,0.0,0
552912,5039,67,52,2015-03-12,5.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,1
552913,5040,67,53,2015-03-12,2.0,4.0,1.0,5.0,5.0,7.0,0.0,4.0,10.0,0
552914,5041,67,54,2015-03-12,7.0,1.0,5.0,2.0,2.0,7.0,4.0,10.0,11.0,1
552915,5042,67,55,2015-03-12,7.0,5.0,2.0,4.0,7.0,4.0,10.0,11.0,4.0,1
552916,5043,67,56,2015-03-12,4.0,2.0,4.0,2.0,7.0,10.0,11.0,4.0,0.0,0
552917,5044,67,57,2015-03-12,10.0,4.0,2.0,0.0,4.0,1.0,4.0,0.0,0.0,1
552918,5045,67,58,2015-03-12,1.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0
552919,5046,67,59,2015-03-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
552986,5152,68,50,2015-03-12,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
552987,5153,68,51,2015-03-12,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0
552989,5155,68,53,2015-03-12,4.0,5.0,2.0,7.0,0.0,10.0,0.0,3.0,4.0,0
552990,5156,68,54,2015-03-12,10.0,2.0,7.0,7.0,4.0,11.0,3.0,4.0,7.0,1
552991,5157,68,55,2015-03-12,11.0,7.0,7.0,4.0,10.0,4.0,4.0,7.0,0.0,1
552992,5158,68,56,2015-03-12,4.0,7.0,4.0,10.0,11.0,0.0,7.0,0.0,0.0,0
552993,5159,68,57,2015-03-12,0.0,4.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0
552994,5160,68,58,2015-03-12,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553007,5175,68,73,2015-03-12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
553062,5269,69,53,2015-03-12,3.0,0.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,0
553063,5270,69,54,2015-03-12,4.0,4.0,10.0,11.0,3.0,7.0,0.0,0.0,0.0,0
553064,5271,69,55,2015-03-12,7.0,10.0,11.0,4.0,4.0,0.0,0.0,0.0,0.0,1
553066,5273,69,57,2015-03-12,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553132,5394,70,72,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553137,5399,70,77,2015-03-12,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
553138,5400,70,78,2015-03-12,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
553173,5484,71,60,2015-03-12,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0
553174,5485,71,61,2015-03-12,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
553175,5486,71,62,2015-03-12,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0
553180,5491,71,67,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553236,5584,72,59,2015-03-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
553240,5588,72,63,2015-03-12,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
553242,5590,72,65,2015-03-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553296,5675,73,50,2015-03-12,1.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,0
553297,5676,73,51,2015-03-12,4.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0
553298,5677,73,52,2015-03-12,2.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0
553300,5679,73,54,2015-03-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
553305,5684,73,59,2015-03-12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0
553307,5686,73,61,2015-03-12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0
553315,5694,73,69,2015-03-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
553316,5695,73,70,2015-03-12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
553317,5696,73,71,2015-03-12,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
553318,5697,73,72,2015-03-12,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0
553322,5701,73,76,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
553338,5719,73,94,2015-03-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
553368,5773,74,51,2015-03-12,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0
553369,5774,74,52,2015-03-12,0.0,4.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0
553371,5776,74,54,2015-03-12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
553373,5778,74,56,2015-03-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
553378,5783,74,61,2015-03-12,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
553397,5802,74,80,2015-03-12,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
553404,5809,74,87,2015-03-12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
553407,5812,74,90,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553440,5865,75,47,2015-03-12,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553447,5872,75,54,2015-03-12,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0
553467,5892,75,74,2015-03-12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
553512,5955,76,39,2015-03-12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553524,5967,76,51,2015-03-12,2.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,0
553525,5968,76,52,2015-03-12,1.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0
553526,5969,76,53,2015-03-12,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
553532,5975,76,59,2015-03-12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0
553534,5977,76,61,2015-03-12,1.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0
553543,5987,76,71,2015-03-12,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0
553549,5993,76,77,2015-03-12,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
553587,6048,77,34,2015-03-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553588,6049,77,35,2015-03-12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
553605,6066,77,52,2015-03-12,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
553612,6073,77,59,2015-03-12,4.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0
553613,6074,77,60,2015-03-12,4.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0
553615,6076,77,62,2015-03-12,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0
553699,6172,78,61,2015-03-12,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
553709,6182,78,71,2015-03-12,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
553827,6340,80,40,2015-03-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
553836,6349,80,49,2015-03-12,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
554019,6609,83,32,2015-03-12,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0
554020,6610,83,33,2015-03-12,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
554025,6615,83,38,2015-03-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
554183,6819,85,60,2015-03-12,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0
554311,6989,87,47,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
554382,7079,88,47,2015-03-12,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0
554387,7084,88,52,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
554452,7163,89,48,2015-03-12,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
554454,7165,89,50,2015-03-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
554464,7176,89,61,2015-03-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
554465,7177,89,62,2015-03-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
554598,7339,91,60,2015-03-12,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
554669,7422,92,61,2015-03-12,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0
554752,7520,93,77,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
554835,7623,95,19,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
555064,7897,98,56,2015-03-12,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0
555081,7915,98,74,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
555145,7990,99,72,2015-03-12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
555146,7991,99,73,2015-03-12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
555238,8106,101,33,2015-03-12,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
555278,8151,101,78,2015-03-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
555305,8186,102,37,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
555338,8226,102,77,2015-03-12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0
555339,8227,102,78,2015-03-12,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0
555353,8250,103,24,2015-03-12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
555361,8258,103,32,2015-03-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
555402,8303,103,77,2015-03-12,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
555403,8304,103,78,2015-03-12,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
555419,8331,104,28,2015-03-12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
555467,8381,104,78,2015-03-12,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
555475,8399,105,19,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
555482,8406,105,26,2015-03-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
555488,8412,105,32,2015-03-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
555531,8458,105,78,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
555538,8479,106,21,2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
555547,8488,106,30,2015-03-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
555553,8494,106,36,2015-03-12,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
555595,8554,107,17,2015-03-12,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
555598,8557,107,20,2015-03-12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0
555606,8565,107,28,2015-03-12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0
555616,8575,107,38,2015-03-12,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0
555671,8642,108,27,2015-03-12,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0
555672,8643,108,28,2015-03-12,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0
555673,8644,108,29,2015-03-12,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0
555674,8645,108,30,2015-03-12,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0
555677,8648,108,33,2015-03-12,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
555680,8651,108,36,2015-03-12,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0
555682,8653,108,38,2015-03-12,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
